鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
鹿野鄉,房地(土地+建物),臺東縣鹿野鄉永安路５３巷１２號,149.27,,鄉村區,乙種建築用地,1051021,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,911220.0,152.98,5,2,2,有,無,2900000,18957.0,,0.0,0,,RPVNMLTLJILFFCV87CA,139.76,4.62,8.6,,,106_01
太麻里鄉,土地,金崙段804地號,1830.0,,山坡地保育區,農牧用地,1051031,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,274500,150.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLPLJILFFDV96CA,0.0,0.0,0.0,,,106_01
台東市,房地(土地+建物),臺東縣臺東市成功里中正路103號,362.0,住,,,1051005,土地1建物2車位0,一層，二層,二層,工廠,見其他登記事項,見其他登記事項,,252.45,1,1,0,有,無,14240265,,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLPKJILFFAV56CA,252.45,0.0,0.0,,,106_01
綠島鄉,土地,公東段972-1地號,376.16,其他,,,1051031,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,639472,1700.0,,0.0,0,包含公共設施保留地之交易。,RPQNMLPKJILFFAV66CA,0.0,0.0,0.0,,,106_01
綠島鄉,土地,公東段870地號,342.89,農,,,1051105,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,1750.0,,0.0,0,,RPOOMLOKJILFFAV09CA,0.0,0.0,0.0,,,106_01
台東市,房地(土地+建物),臺東縣臺東市中興路一段１４４號,106.0,住,,,1051002,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,710608.0,123.62,3,2,2,有,無,6700000,54198.0,,0.0,0,,RPPNMLOKJILFFAV09CA,123.62,0.0,0.0,,,106_01
台東市,土地,豐康段816-35地號,571.86,住,,,1051027,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15220000,26615.0,,0.0,0,,RPWNMLOKJILFFAV17CA,0.0,0.0,0.0,,,106_01
台東市,土地,普優瑪段1145地號,206.93,農,,,1051010,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,269000,1300.0,,0.0,0,,RPRNMLQJKILFFAV86CA,0.0,0.0,0.0,,,106_01
長濱鄉,土地,三間屋段125地號,485.2,,風景區,農牧用地,1050802,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,358899,740.0,,0.0,0,,RPPNMLTJKILFFBV17DA,0.0,0.0,0.0,,,106_01
長濱鄉,土地,大霸來段103地號,1568.5,,風景區,農牧用地,1050902,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,583500,372.0,,0.0,0,,RPPNMLRJKILFFBV86CA,0.0,0.0,0.0,,,106_01
長濱鄉,土地,大霸來段104地號,1275.54,,風景區,農牧用地,1050902,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,542000,425.0,,0.0,0,,RPRNMLPJKILFFBV86CA,0.0,0.0,0.0,,,106_01
太麻里鄉,土地,樂山段471地號,305.8,,山坡地保育區,丙種建築用地,1051003,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,583000,1906.0,,0.0,0,向政府機關承購之案件。,RPPNMLSKJILFFDV27DA,0.0,0.0,0.0,,,106_01
