鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,來源資料夾_,新莊區,房地(土地+建物)+車位,新北市新莊區新豐段1地號等1筆A1棟6樓,17.34,商,Unnamed: 5,Unnamed: 6,1060719,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,Unnamed: 14,151.97,0,0.1,0.2,無,無.1,13560000,89228,坡道平面,26.26,0.3,Unnamed: 26,RPVSMLPKJIMFFBF98CB,SUPER2,Unnamed: 29,來源資料夾
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家B5-04F,24.31,住,,,1040716.0,土地1建物1車位1,四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,210.86,4.0,2.0,2.0,有,無,18090000.0,92583.0,坡道平面,34.37,1750000.0,,RPPSMLRKKHMFFBF58CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A3-15F,13.58,住,,,1050925.0,土地1建物1車位1,十五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.78,2.0,2.0,1.0,有,無,11180000.0,96807.0,坡道平面,34.37,1750000.0,,RPQSMLRKKHMFFBF68CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A3-13F,13.58,住,,,1050807.0,土地1建物1車位1,十三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.78,2.0,2.0,1.0,有,無,11500000.0,99579.0,坡道平面,34.37,1800000.0,,RPRSMLRKKHMFFBF78CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家B3-03F,14.45,住,,,1040726.0,土地1建物1車位1,三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.56,2.0,2.0,1.0,有,無,11600000.0,94044.0,坡道平面,33.29,1700000.0,,RPSSMLRKKHMFFBF88CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A2-11F,18.9,住,,,1041101.0,土地1建物1車位1,十一層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.9,3.0,2.0,2.0,有,無,15200000.0,98871.0,坡道平面,34.37,1800000.0,,RPTSMLRKKHMFFBF98CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A2-08F,18.9,住,,,1040809.0,土地1建物1車位1,八層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.9,3.0,2.0,2.0,有,無,15000000.0,97395.0,坡道平面,34.37,1800000.0,,RPUSMLRKKHMFFBF09CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A3-06F,13.58,住,,,1041026.0,土地1建物1車位1,六層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.78,2.0,2.0,1.0,有,無,11100000.0,95986.0,坡道平面,34.37,1750000.0,,RPVSMLRKKHMFFBF56CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家B5-13F,24.31,住,,,1051002.0,土地1建物1車位1,十三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,210.86,4.0,2.0,2.0,有,無,18800000.0,96606.0,坡道平面,34.37,1750000.0,,RPWSMLRKKHMFFBF66CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家B1-09F,18.23,住,,,1041011.0,土地1建物1車位1,九層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.45,3.0,2.0,2.0,有,無,14580000.0,96760.0,坡道平面,34.37,1800000.0,,RPXSMLRKKHMFFBF76CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物),新北市新莊區櫻花世家A3-08F,13.37,住,,,1041129.0,土地1建物1車位0,八層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.41,2.0,2.0,1.0,有,無,9900000.0,101632.0,,0.0,0.0,,RPOTMLRKKHMFFBF58CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物),新北市新莊區櫻花世家A5-03F,18.15,住,,,1050320.0,土地1建物1車位0,三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.49,3.0,2.0,2.0,有,無,12350000.0,94643.0,,0.0,0.0,,RPPTMLRKKHMFFBF68CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A5-06F,18.35,住,,,1050521.0,土地1建物1車位1,六層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.86,3.0,2.0,2.0,有,無,14000000.0,93877.0,坡道平面,34.37,1750000.0,,RPQTMLRKKHMFFBF78CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家B1-15F,18.23,住,,,1051026.0,土地1建物1車位1,十五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,165.37,3.0,2.0,2.0,有,無,15080000.0,100924.0,坡道平面,33.29,1750000.0,,RPRTMLRKKHMFFBF88CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A2-10F,18.9,住,,,1040801.0,土地1建物1車位1,十層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.82,3.0,2.0,2.0,有,無,15220000.0,99757.0,坡道平面,33.29,1700000.0,,RPSTMLRKKHMFFBF98CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A3-11F,13.58,住,,,1041206.0,土地1建物1車位1,十一層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.78,2.0,2.0,1.0,有,無,11680000.0,101940.0,坡道平面,34.37,1750000.0,,RPTTMLRKKHMFFBF09CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家B3-05F,14.45,住,,,1040726.0,土地1建物1車位1,五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.64,2.0,2.0,1.0,有,無,11750000.0,94519.0,坡道平面,34.37,1800000.0,,RPVTMLRKKHMFFBF66CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家B5-08F,24.31,住,,,1041128.0,土地1建物1車位1,八層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,210.86,4.0,2.0,2.0,有,無,17010000.0,88447.0,坡道平面,34.37,1400000.0,,RPWTMLRKKHMFFBF76CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A1-14F,18.82,住,,,1050704.0,土地1建物1車位1,十四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.23,3.0,2.0,2.0,有,無,15320000.0,100252.0,坡道平面,34.37,1800000.0,,RPXTMLRKKHMFFBF86CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A1-09F,19.02,住,,,1040714.0,土地1建物1車位2,九層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,203.6,3.0,2.0,2.0,有,無,17200000.0,100845.0,坡道平面,68.74,3600000.0,,RPOUMLRKKHMFFBF68CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家B1-05F,18.23,住,,,1050724.0,土地1建物1車位1,五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.45,3.0,2.0,2.0,有,無,14000000.0,91990.0,坡道平面,34.37,1850000.0,,RPPUMLRKKHMFFBF78CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家B5-10F,24.51,住,,,1050612.0,土地1建物1車位2,十層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,244.15,4.0,2.0,2.0,有,無,20800000.0,96606.0,坡道平面,67.66,3750000.0,,RPQUMLRKKHMFFBF88CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家B3-04F,14.45,住,,,1040725.0,土地1建物1車位1,四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.56,2.0,2.0,1.0,有,無,11380000.0,91479.0,坡道平面,33.29,1750000.0,,RPRUMLRKKHMFFBF98CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家B3-13F,14.45,住,,,1050821.0,土地1建物1車位1,十三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.56,2.0,2.0,1.0,有,無,12310000.0,99839.0,坡道平面,33.29,1800000.0,,RPSUMLRKKHMFFBF09CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A5-05F,18.35,住,,,1050202.0,土地1建物1車位1,五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.86,3.0,2.0,2.0,有,無,14080000.0,94490.0,坡道平面,34.37,1750000.0,,RPTUMLRKKHMFFBF56CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家B5-07F,24.31,住,,,1040905.0,土地1建物1車位1,七層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,212.13,4.0,2.0,2.0,有,無,18830000.0,95926.0,坡道平面,35.64,1900000.0,,RPUUMLRKKHMFFBF66CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A3-12F,13.58,住,,,1041003.0,土地1建物1車位1,十二層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.78,2.0,2.0,1.0,有,無,11700000.0,101632.0,坡道平面,34.37,1800000.0,,RPWUMLRKKHMFFBF86CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A1-11F,19.02,住,,,1040726.0,土地1建物1車位2,十一層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,203.6,3.0,2.0,2.0,有,無,17380000.0,100697.0,坡道平面,68.74,3800000.0,,RPXUMLRKKHMFFBF96CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A2-04F,18.9,住,,,1050702.0,土地1建物1車位1,四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.9,3.0,2.0,2.0,有,無,14130000.0,91345.0,坡道平面,34.37,1750000.0,,RPOVMLRKKHMFFBF78CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物),新北市新莊區櫻花世家B2-10F,14.16,住,,,1050403.0,土地1建物1車位0,十層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,103.76,2.0,2.0,1.0,有,無,10300000.0,99268.0,,0.0,0.0,,RPPVMLRKKHMFFBF88CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A5-02F,18.35,住,,,1050626.0,土地1建物1車位1,二層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.86,3.0,2.0,2.0,有,無,13680000.0,91041.0,坡道平面,34.37,1800000.0,,RPQVMLRKKHMFFBF98CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家B1-03F,18.43,住,,,1050730.0,土地1建物1車位2,三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,200.82,3.0,2.0,2.0,有,無,15800000.0,91990.0,坡道平面,68.74,3650000.0,,RPRVMLRKKHMFFBF09CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家B1-04F,18.23,住,,,1040815.0,土地1建物1車位1,四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.45,3.0,2.0,2.0,有,無,13830000.0,90703.0,坡道平面,34.37,1850000.0,,RPUVMLRKKHMFFBF76CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A1-05F,18.82,住,,,1040713.0,土地1建物1車位1,五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.23,3.0,2.0,2.0,有,無,14750000.0,95284.0,坡道平面,34.37,1900000.0,,RPVVMLRKKHMFFBF86CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A2-03F,18.9,住,,,1050417.0,土地1建物1車位1,三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.9,3.0,2.0,2.0,有,無,14200000.0,91862.0,坡道平面,34.37,1750000.0,,RPWVMLRKKHMFFBF96CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A5-14F,18.35,住,,,1040802.0,土地1建物1車位1,十四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.86,3.0,2.0,2.0,有,無,15500000.0,104606.0,坡道平面,34.37,1850000.0,,RPXVMLRKKHMFFBF07CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家B5-06F,24.51,住,,,1040905.0,土地1建物1車位2,六層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,244.15,4.0,2.0,2.0,有,無,19910000.0,92413.0,坡道平面,67.66,3600000.0,,RPOWMLRKKHMFFBF88CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A2-06F,18.9,住,,,1040823.0,土地1建物1車位1,六層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.9,3.0,2.0,2.0,有,無,14560000.0,94149.0,坡道平面,34.37,1800000.0,,RPPWMLRKKHMFFBF98CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A1-04F,18.82,住,,,1050320.0,土地1建物1車位1,四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.23,3.0,2.0,2.0,有,無,14590000.0,95210.0,坡道平面,34.37,1750000.0,,RPQWMLRKKHMFFBF09CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A5-08F,18.35,住,,,1050131.0,土地1建物1車位1,八層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.13,3.0,2.0,2.0,有,無,14400000.0,96559.0,坡道平面,35.64,1800000.0,,RPRWMLRKKHMFFBF56CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A5-07F,18.35,住,,,1050603.0,土地1建物1車位1,七層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.86,3.0,2.0,2.0,有,無,14200000.0,94643.0,坡道平面,34.37,1850000.0,,RPSWMLRKKHMFFBF66CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家B5-09F,24.51,住,,,1040811.0,土地1建物1車位2,九層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,245.23,4.0,2.0,2.0,有,無,19630000.0,94510.0,坡道平面,68.74,2950000.0,,RPTWMLRKKHMFFBF76CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家B5-05F,24.31,住,,,1040806.0,土地1建物1車位1,五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,210.86,4.0,2.0,2.0,有,無,18250000.0,92640.0,坡道平面,34.37,1900000.0,,RPUWMLRKKHMFFBF86CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家B5-03F,24.31,住,,,1040713.0,土地1建物1車位1,三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,210.86,4.0,2.0,2.0,有,無,18290000.0,93150.0,坡道平面,34.37,1850000.0,,RPVWMLRKKHMFFBF96CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家B2-03F,14.37,住,,,1040920.0,土地1建物1車位1,三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.13,2.0,2.0,1.0,有,無,11170000.0,90786.0,坡道平面,34.37,1750000.0,,RPWWMLRKKHMFFBF07CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家B2-13F,14.37,住,,,1050717.0,土地1建物1車位1,十三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.05,2.0,2.0,1.0,有,無,12000000.0,98786.0,坡道平面,33.29,1750000.0,,RPXWMLRKKHMFFBF17CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A3-10F,13.58,住,,,1050320.0,土地1建物1車位1,十層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.78,2.0,2.0,1.0,有,無,11500000.0,100092.0,坡道平面,34.37,1750000.0,,RPONNLRKKHMFFBF08CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家B1-13F,18.23,住,,,1050827.0,土地1建物1車位1,十三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.45,3.0,2.0,2.0,有,無,14800000.0,98425.0,坡道平面,34.37,1800000.0,,RPPNNLRKKHMFFBF18CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家B5-12F,24.51,住,,,1040726.0,土地1建物1車位2,十二層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,245.23,4.0,2.0,2.0,有,無,21180000.0,99042.0,坡道平面,68.74,3700000.0,,RPQNNLRKKHMFFBF28CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家B3-15F,14.45,住,,,1050904.0,土地1建物1車位1,十五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.56,2.0,2.0,1.0,有,無,12140000.0,98224.0,坡道平面,33.29,1800000.0,,RPRNNLRKKHMFFBF38CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A5-09F,18.35,住,,,1050507.0,土地1建物1車位1,九層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.86,3.0,2.0,2.0,有,無,14300000.0,95410.0,坡道平面,34.37,1850000.0,,RPSNNLRKKHMFFBF48CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家B3-09F,14.65,住,,,1051029.0,土地1建物1車位2,九層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.93,2.0,2.0,1.0,有,無,13700000.0,94519.0,坡道平面,67.66,3750000.0,,RPTNNLRKKHMFFBF58CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A1-13F,18.82,住,,,1041219.0,土地1建物1車位1,十三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.23,3.0,2.0,2.0,有,無,15450000.0,101216.0,坡道平面,34.37,1800000.0,,RPUNNLRKKHMFFBF68CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A5-11F,18.35,住,,,1040805.0,土地1建物1車位1,十一層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.13,3.0,2.0,2.0,有,無,15320000.0,102843.0,坡道平面,35.64,1900000.0,,RPVNNLRKKHMFFBF78CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家B3-02F,14.45,住,,,1040906.0,土地1建物1車位1,二層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.64,2.0,2.0,1.0,有,無,11410000.0,91289.0,坡道平面,34.37,1800000.0,,RPXNNLRKKHMFFBF98CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家B2-08F,14.37,住,,,1040820.0,土地1建物1車位1,八層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.13,2.0,2.0,1.0,有,無,11800000.0,96376.0,坡道平面,34.37,1800000.0,,RPOONLRKKHMFFBF18CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A1-02F,18.82,住,,,1041218.0,土地1建物1車位1,二層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.23,3.0,2.0,2.0,有,無,14180000.0,91428.0,坡道平面,34.37,1850000.0,,RPPONLRKKHMFFBF28CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A2-12F,18.9,住,,,1050718.0,土地1建物1車位1,十二層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.9,3.0,2.0,2.0,有,無,15180000.0,98355.0,坡道平面,34.37,1850000.0,,RPQONLRKKHMFFBF38CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家B2-04F,14.37,住,,,1040823.0,土地1建物1車位1,四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.13,2.0,2.0,1.0,有,無,11210000.0,90690.0,坡道平面,34.37,1800000.0,,RPRONLRKKHMFFBF48CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A2-09F,18.9,住,,,1040713.0,土地1建物1車位1,九層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.9,3.0,2.0,2.0,有,無,15120000.0,97912.0,坡道平面,34.37,1850000.0,,RPSONLRKKHMFFBF58CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物),新北市新莊區櫻花世家A1-12F,18.62,住,,,1041028.0,土地1建物1車位0,十二層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.86,3.0,2.0,2.0,有,無,13750000.0,101958.0,,0.0,0.0,,RPTONLRKKHMFFBF68CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A1-08F,18.82,住,,,1040717.0,土地1建物1車位1,八層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.23,3.0,2.0,2.0,有,無,15380000.0,100697.0,坡道平面,34.37,1800000.0,,RPUONLRKKHMFFBF78CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A2-14F,18.9,住,,,1050819.0,土地1建物1車位1,十四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.9,3.0,2.0,2.0,有,無,15380000.0,99830.0,坡道平面,34.37,1850000.0,,RPVONLRKKHMFFBF88CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家B3-10F,14.45,住,,,1050513.0,土地1建物1車位1,十層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.64,2.0,2.0,1.0,有,無,12000000.0,97369.0,坡道平面,34.37,1750000.0,,RPWONLRKKHMFFBF98CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家A1-07F,18.82,住,,,1040725.0,土地1建物1車位1,七層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.23,3.0,2.0,2.0,有,無,15110000.0,98324.0,坡道平面,34.37,1850000.0,,RPXONLRKKHMFFBF09CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新莊區,房地(土地+建物)+車位,新北市新莊區櫻花世家 店6,18.51,住,,,1040919.0,土地1建物1車位1,一層,15.0,店面(店鋪),住家用,鋼筋混凝土造,,162.25,0.0,0.0,1.0,無,無,21140000.0,151236.0,坡道平面,34.37,1800000.0,,RPUPNLRKKHMFFBF88CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
