鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_,苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市中華路607巷,45.82,住,Unnamed: 5,Unnamed: 6,1120511,土地3建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,見其他登記事項,Unnamed: 14,135.71,3,2,2.1,有,無,8004750,63475,一樓平面,20.63,700000,車位:汽車、機車各1,RPPNMLMKNHIGFBK18DB,賞美,G棟5號,Unnamed: 30,來源資料夾,苗栗縣苗栗市中正路1218巷,30.22,1120811,土地1建物1車位1,七層,10,鋼筋混凝土造,174.2,9600000,61484,坡道平面,34.0,980000,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPVNMLOKQHIGFBK56CB,勝觀苑,A棟7號,頭份市,苗栗縣頭份市中正路463巷,48.03,1121111,四層,鋼骨混凝土造,147.26,11280000,76599,12.41,0,Unnamed: 26,RPPNMLNKJIIGFFK28CB,星苑,E棟4F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹南鎮,房地(土地+建物),,,住,,,,,,,華廈(10層含以下有電梯),住家用,,,,2.0,2.0,1.0,有,無,,,,,,,,,,,112_04,苗栗縣竹南鎮南大路116號旁,24.43,1121028.0,土地1建物1車位0,二層,5.0,鋼筋混凝土造,74.37,5730000.0,77047.0,,0.0,0.0,,RPSPMLRJJIIGFDK88CB,富祥起家12,C棟2號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,頭份市,房地(土地+建物),,,,鄉村區,乙種建築用地,,,,,華廈(10層含以下有電梯),住家用,,,,1.0,1.0,1.0,有,無,,,,,,,,,,,112_04,苗栗縣頭份市中正三路7號旁,13.26,1121022.0,土地1建物1車位0,二層,5.0,鋼筋混凝土造,46.22,2920000.0,63176.0,,0.0,0.0,,RPPNMLRJJIIGFFK58CB,吉品5,A3-2F號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,頭份市,房地(土地+建物)+車位,,,住,,,,,,,華廈(10層含以下有電梯),住家用,,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣頭份市中華路522巷,44.23,1120827.0,土地2建物1車位1,五層,5.0,鋼筋混凝土造,142.0,10700000.0,82353.0,一樓平面,23.0,900000.0,,RPQNMLRJJIIGFFK68CB,築道之心,5樓號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,頭份市,房地(土地+建物)+車位,,,住,,,,,,,華廈(10層含以下有電梯),住家用,,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣頭份市中華路522巷,44.23,1121031.0,土地2建物1車位1,四層,5.0,鋼筋混凝土造,142.0,10600000.0,81513.0,一樓平面,23.0,900000.0,,RPRNMLRJJIIGFFK78CB,築道之心,4樓號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,頭份市,房地(土地+建物)+車位,,,住,,,,,,,住宅大樓(11層含以上有電梯),住家用,,,,3.0,2.0,3.0,有,無,,,,,,,,,,,112_04,苗栗縣頭份市昌隆一街,34.71,1121030.0,土地1建物1車位2,九層,15.0,鋼筋混凝土造,219.05,20920000.0,110913.0,坡道平面,56.58,2900000.0,,RPPNMLSJJIIGFFK68CB,昌隆廣場-上禾旺,D2棟09F號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,頭份市,房地(土地+建物)+車位,,,住,,,,,,,住宅大樓(11層含以上有電梯),住家用,,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣頭份市昌隆一街,29.92,1121030.0,土地1建物1車位1,二層,15.0,鋼筋混凝土造,163.35,14900000.0,98845.0,坡道平面,28.29,1550000.0,,RPQNMLSJJIIGFFK78CB,昌隆廣場-上禾旺,F1棟02F號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,頭份市,房地(土地+建物)+車位,,,住,,,,,,,住宅大樓(11層含以上有電梯),住家用,,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣頭份市昌隆一街,28.82,1121030.0,土地1建物1車位1,三層,15.0,鋼筋混凝土造,159.66,14580000.0,101948.0,坡道平面,31.85,1550000.0,,RPRNMLSJJIIGFFK88CB,昌隆廣場-上賀,A1棟3F號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,頭份市,房地(土地+建物)+車位,,,住,,,,,,,住宅大樓(11層含以上有電梯),住家用,,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣頭份市昌隆一街,28.82,1121030.0,土地1建物1車位1,五層,15.0,鋼筋混凝土造,159.66,14610000.0,102965.0,坡道平面,31.85,1450000.0,,RPSNMLSJJIIGFFK98CB,昌隆廣場-上賀,A1棟5F號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,頭份市,房地(土地+建物)+車位,,,住,,,,,,,住宅大樓(11層含以上有電梯),住家用,,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣頭份市昌隆一街,29.34,1121030.0,土地1建物1車位1,七層,14.0,鋼筋混凝土造,162.54,12820000.0,86770.0,坡道平面,31.85,1480000.0,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPTNMLSJJIIGFFK09CB,昌隆廣場-上賀,B2棟7F號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,頭份市,房地(土地+建物)+車位,,,住,,,,,,,住宅大樓(11層含以上有電梯),住家用,,,,2.0,2.0,1.0,有,無,,,,,,,,,,,112_04,苗栗縣頭份市昌隆一街,20.43,1121030.0,土地1建物1車位1,三層,14.0,鋼筋混凝土造,123.58,10750000.0,102475.0,坡道平面,31.85,1350000.0,,RPVNMLSJJIIGFFK66CB,昌隆廣場-上賀,C1棟3F號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,頭份市,房地(土地+建物)+車位,,,住,,,,,,,住宅大樓(11層含以上有電梯),住家用,,,,2.0,2.0,1.0,有,無,,,,,,,,,,,112_04,苗栗縣頭份市昌隆一街,20.43,1121030.0,土地1建物1車位1,十四層,14.0,鋼筋混凝土造,123.58,10880000.0,103892.0,坡道平面,31.85,1350000.0,,RPWNMLSJJIIGFFK76CB,昌隆廣場-上賀,C1棟14F號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,頭份市,房地(土地+建物)+車位,,,住,,,,,,,住宅大樓(11層含以上有電梯),住家用,,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣頭份市昌隆一街,27.77,1121030.0,土地1建物1車位1,二層,14.0,鋼筋混凝土造,155.93,14160000.0,102434.0,坡道平面,31.85,1450000.0,,RPXNMLSJJIIGFFK86CB,昌隆廣場-上賀,C5棟2F號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,頭份市,房地(土地+建物)+車位,,,住,,,,,,,住宅大樓(11層含以上有電梯),住家用,,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣頭份市昌隆一街,27.77,1121030.0,土地1建物1車位1,九層,14.0,鋼筋混凝土造,155.93,11830000.0,84784.0,坡道平面,31.85,1310000.0,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPOOMLSJJIIGFFK68CB,昌隆廣場-上賀,C5棟9F號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,頭份市,房地(土地+建物)+車位,,,住,,,,,,,住宅大樓(11層含以上有電梯),住家用,,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣頭份市昌隆一街,27.77,1121030.0,土地1建物1車位1,十層,14.0,鋼筋混凝土造,155.93,11830000.0,84784.0,坡道平面,31.85,1310000.0,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPPOMLSJJIIGFFK78CB,昌隆廣場-上賀,C5棟10F號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,頭份市,房地(土地+建物)+車位,,,住,,,,,,,住宅大樓(11層含以上有電梯),住家用,,,,2.0,2.0,1.0,有,無,,,,,,,,,,,112_04,苗栗縣頭份市昌隆一街,19.91,1121030.0,土地1建物1車位1,十四層,14.0,鋼筋混凝土造,120.48,10490000.0,103125.0,坡道平面,31.85,1350000.0,,RPQOMLSJJIIGFFK88CB,昌隆廣場-上賀,D2棟14F號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,頭份市,房地(土地+建物)+車位,,,住,,,,,,,住宅大樓(11層含以上有電梯),住家用,,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣頭份市昌隆一街,27.77,1121030.0,土地1建物1車位1,四層,14.0,鋼筋混凝土造,156.0,14190000.0,102618.0,坡道平面,31.85,1450000.0,,RPROMLSJJIIGFFK98CB,昌隆廣場-上賀,D3棟4F號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,頭份市,房地(土地+建物)+車位,,,住,,,,,,,住宅大樓(11層含以上有電梯),住家用,,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣頭份市昌隆一街,19.39,1121030.0,土地1建物1車位1,十二層,14.0,鋼筋混凝土造,118.32,8200000.0,82803.0,坡道平面,31.85,1040000.0,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPSOMLSJJIIGFFK09CB,昌隆廣場-上賀,D5棟12F號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹南鎮,房地(土地+建物),,,住,,,,,,,透天厝,見使用執照,,,,4.0,3.0,5.0,有,無,,,,,,,,,,,112_04,苗栗縣竹南鎮環市路三段,82.61,1121021.0,土地2建物1車位0,全,4.0,鋼筋混凝土造,269.92,28000000.0,103734.0,,0.0,0.0,主建物包含騎樓14.85M2,RPQNMLTJJIIGFDK68CB,人子,S棟5號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹南鎮,房地(土地+建物),,,住,,,,,,,透天厝,住家用,,,,4.0,2.0,3.0,有,無,,,,,,,,,,,112_04,苗栗縣竹南鎮大同街,72.14,1121019.0,土地1建物1車位0,全,4.0,鋼筋混凝土造,182.79,18380000.0,100553.0,,0.0,0.0,,RPRNMLTJJIIGFDK78CB,謙品琚,C棟0號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹南鎮,房地(土地+建物)+車位,,,住,,,,,,,華廈(10層含以下有電梯),住家用,,,,2.0,2.0,1.0,有,無,,,,,,,,,,,112_04,苗栗縣竹南鎮龍昇街28巷附近,37.67,1121109.0,土地2建物1車位1,二層,5.0,鋼筋混凝土造,109.2,9180000.0,84066.0,一樓平面,17.59,0.0,,RPTNMLTJJIIGFDK98CB,綠光,B棟2號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,頭份市,房地(土地+建物)+車位,,,住,,,,,,,住宅大樓(11層含以上有電梯),住家用,,,,2.0,2.0,1.0,有,無,,,,,,,,,,,112_04,苗栗縣頭份市昌隆一街,16.77,1121030.0,土地1建物1車位1,十四層,14.0,鋼筋混凝土造,107.36,9050000.0,101973.0,坡道平面,31.85,1350000.0,,RPPNMLTJJIIGFFK78CB,昌隆廣場-上賀,B3棟14F號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,頭份市,房地(土地+建物)+車位,,,住,,,,,,,華廈(10層含以下有電梯),住家用,,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣頭份市中正路,30.74,1121015.0,土地1建物1車位1,六層,7.0,鋼筋混凝土造,138.46,13080000.0,94468.0,一樓平面,34.55,0.0,,RPQNMLTJJIIGFFK88CB,喬家大院NO.13,D棟6F號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,苑裡鎮,房地(土地+建物)+車位,,,住,,,,,,,華廈(10層含以下有電梯),住家用,,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣苑裡鎮中正里66號旁,32.99,1121108.0,土地2建物1車位1,六層,7.0,鋼筋混凝土造,123.05,8300000.0,71395.0,其他,18.0,800000.0,,RPPNMLTJJIIGFCK58DB,尊爵名門-福田段,甲棟6D號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹南鎮,房地(土地+建物)+車位,,,商,,,,,,,辦公商業大樓,商業用,,,,2.0,1.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣竹南鎮科學路,17.8,1121023.0,土地1建物1車位1,六層,14.0,鋼筋混凝土造,154.13,14760000.0,104769.0,坡道平面,28.52,1600000.0,,RPPNMLKKJIIGFDK77CB,上德漾,A1棟6號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹南鎮,房地(土地+建物)+車位,,,住,,,,,,,華廈(10層含以下有電梯),住家用,,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣竹南鎮大同街,32.6,1121023.0,土地1建物1車位1,三層,5.0,鋼筋混凝土造,108.83,10980000.0,99885.0,一樓平面,12.92,1400000.0,,RPQNMLKKJIIGFDK87CB,謙品琚,3F-A號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹南鎮,房地(土地+建物)+車位,,,商,,,,,,,辦公商業大樓,商業用,,,,1.0,1.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣竹南鎮科學路,13.97,1121027.0,土地1建物1車位1,十四層,14.0,鋼筋混凝土造,127.05,11580000.0,103319.0,坡道平面,28.52,1400000.0,,RPRNMLKKJIIGFDK97CB,上德漾,A5棟14號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹南鎮,房地(土地+建物)+車位,,,商,,,,,,,辦公商業大樓,商業用,,,,2.0,1.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣竹南鎮科學路,17.8,1121108.0,土地1建物1車位1,十二層,14.0,鋼筋混凝土造,156.88,15460000.0,109545.0,坡道平面,31.27,1700000.0,,RPSNMLKKJIIGFDK08CB,上德漾,A1棟12號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹南鎮,房地(土地+建物)+車位,,,住,,,,,,,華廈(10層含以下有電梯),住家用,,,,2.0,2.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣竹南鎮龍昇街28巷附近,38.22,1121110.0,土地2建物1車位1,五層,5.0,鋼筋混凝土造,110.56,9560000.0,86469.0,一樓平面,17.59,0.0,,RPPNMLLKJIIGFDK87CB,綠光,A棟5號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,苗栗市,房地(土地+建物)+車位,,,住,,,,,,,住宅大樓(11層含以上有電梯),住家用,,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣苗栗市國華路1138巷5號附近,49.64,1121031.0,土地1建物1車位1,六層,12.0,鋼筋混凝土造,223.1,15950000.0,76385.0,坡道平面,30.0,1200000.0,,RPPNMLMKJIIGFBK77CB,玥華,A1-6F號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,苗栗市,房地(土地+建物)+車位,,,住,,,,,,,華廈(10層含以下有電梯),住家用,,,,2.0,2.0,1.0,有,無,,,,,,,,,,,112_04,苗栗縣苗栗市國華路1138巷5號附近,29.74,1121031.0,土地1建物1車位1,五層,5.0,鋼筋混凝土造,85.2,7100000.0,83333.0,一樓平面,18.2,0.0,,RPQNMLMKJIIGFBK87CB,昊翰2,F2-5F號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,苗栗市,房地(土地+建物)+車位,,,住,,,,,,,華廈(10層含以下有電梯),住家用,,,,2.0,2.0,1.0,有,無,,,,,,,,,,,112_04,苗栗縣苗栗市國華路1138巷5號附近,29.35,1121101.0,土地1建物1車位1,四層,5.0,鋼筋混凝土造,80.7,6800000.0,84263.0,一樓平面,11.0,0.0,停車位位於室外,RPPNMLNKJIIGFBK87CB,昊翰,A2-4F號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹南鎮,房地(土地+建物)+車位,,,商,,,,,,,辦公商業大樓,商業用,,,,1.0,1.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣竹南鎮科學路,13.97,1121030.0,土地1建物1車位1,八層,14.0,鋼筋混凝土造,127.05,10910000.0,96519.0,坡道平面,28.52,1400000.0,,RPPNMLNKJIIGFDK08CB,上德漾,A5棟8號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹南鎮,房地(土地+建物)+車位,,,商,,,,,,,辦公商業大樓,商業用,,,,1.0,1.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣竹南鎮科學路,13.97,1121108.0,土地1建物1車位1,十一層,14.0,鋼筋混凝土造,127.05,11090000.0,98346.0,坡道平面,28.52,1400000.0,,RPQNMLNKJIIGFDK18CB,上德漾,B5棟11號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹南鎮,房地(土地+建物)+車位,,,商,,,,,,,辦公商業大樓,商業用,,,,1.0,1.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣竹南鎮科學路,13.97,1121109.0,土地1建物1車位1,三層,14.0,鋼筋混凝土造,127.05,10610000.0,94489.0,坡道平面,28.52,1300000.0,,RPRNMLNKJIIGFDK28CB,上德漾,B5棟3號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹南鎮,房地(土地+建物)+車位,,,商,,,,,,,辦公商業大樓,商業用,,,,1.0,1.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣竹南鎮科學路,13.97,1121109.0,土地1建物1車位1,七層,14.0,鋼筋混凝土造,127.05,10750000.0,95910.0,坡道平面,28.52,1300000.0,,RPSNMLNKJIIGFDK38CB,上德漾,A5棟7號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹南鎮,房地(土地+建物)+車位,,,商,,,,,,,辦公商業大樓,商業用,,,,1.0,1.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣竹南鎮科學路,13.97,1121109.0,土地1建物1車位1,四層,14.0,鋼筋混凝土造,127.05,10550000.0,93880.0,坡道平面,28.52,1300000.0,,RPTNMLNKJIIGFDK48CB,上德漾,B5棟4號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹南鎮,房地(土地+建物)+車位,,,商,,,,,,,住宅大樓(11層含以上有電梯),見其他登記事項,,,,0.0,0.0,0.0,無,無,,,,,,,,,,,112_04,苗栗縣竹南鎮公北二路,9.68,1121106.0,土地1建物1車位1,一層,24.0,鋼筋混凝土造,118.52,15700000.0,158425.0,坡道平面,30.15,1700000.0,,RPUNMLNKJIIGFDK58CB,日比谷,店B棟7號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,頭份市,房地(土地+建物)+車位,,,住,,,,,,,華廈(10層含以下有電梯),住家用,,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣頭份市自強路二段,31.13,1121015.0,土地1建物1車位1,七層,10.0,鋼筋混凝土造,149.02,14030000.0,98052.0,坡道平面,21.74,1550000.0,,RPTNMLNKJIIGFFK68CB,創麒蒔築,A棟7F號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,頭份市,房地(土地+建物)+車位,,,住,,,,,,,華廈(10層含以下有電梯),住家用,,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣頭份市自強路二段,31.63,1121029.0,土地1建物1車位1,六層,10.0,鋼筋混凝土造,151.13,13630000.0,93361.0,坡道平面,21.74,1550000.0,,RPUNMLNKJIIGFFK78CB,創麒蒔築,B棟6F號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,造橋鄉,房地(土地+建物),,,,特定農業區,甲種建築用地,,,,,透天厝,住家用,,,,4.0,2.0,3.0,有,無,,,,,,,,,,,112_04,苗栗縣造橋鄉談文村10鄰小鼓坑15號旁,154.79,1121020.0,土地1建物1車位0,全,3.0,鋼筋混凝土造,146.34,12380000.0,84598.0,,0.0,0.0,,RPQNMLNKJIIGFDK28DB,立信晨曦,A棟19號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,苗栗市,房地(土地+建物),,,住,,,,,,,華廈(10層含以下有電梯),住家用,,,,2.0,1.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣苗栗市恭敬路98號,28.3,1121108.0,土地1建物1車位0,三層,5.0,鋼筋混凝土造,81.11,6830000.0,84207.0,,0.0,0.0,,RPPNMLOKJIIGFBK97CB,凱旋5,A3號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,後龍鎮,房地(土地+建物),,,住,,,,,,,透天厝,住家用,,,,5.0,2.0,4.0,有,無,,,,,,,,,,,112_04,苗栗縣後龍鎮高鐵五路,103.55,1121103.0,土地2建物1車位0,全,4.0,鋼筋混凝土造,176.72,16800000.0,95066.0,,0.0,0.0,,RPPNMLOKJIIGFDK18CB,富家園,A棟1號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹南鎮,房地(土地+建物)+車位,,,住,,,,,,,華廈(10層含以下有電梯),住家用,,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣竹南鎮大同街,32.6,1121107.0,土地1建物1車位1,二層,5.0,鋼筋混凝土造,108.83,10800000.0,98009.0,一樓平面,12.92,1400000.0,,RPQNMLOKJIIGFDK28CB,謙品琚,2F-A號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹南鎮,房地(土地+建物)+車位,,,住,,,,,,,華廈(10層含以下有電梯),住家用,,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣竹南鎮大同街,32.6,1121030.0,土地1建物1車位1,四層,5.0,鋼筋混凝土造,108.83,11100000.0,101136.0,一樓平面,12.92,1400000.0,,RPRNMLOKJIIGFDK38CB,謙品琚,4F-A號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹南鎮,房地(土地+建物)+車位,,,住,,,,,,,華廈(10層含以下有電梯),住家用,,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣竹南鎮大同街,32.6,1121027.0,土地1建物1車位1,五層,5.0,鋼筋混凝土造,108.83,11100000.0,101136.0,一樓平面,12.92,1400000.0,,RPSNMLOKJIIGFDK48CB,謙品琚,5F-A號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹南鎮,房地(土地+建物)+車位,,,住,,,,,,,華廈(10層含以下有電梯),住家用,,,,2.0,2.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣竹南鎮大同街,24.87,1121105.0,土地1建物1車位1,二層,5.0,鋼筋混凝土造,82.97,8700000.0,104211.0,一樓平面,12.92,1400000.0,,RPTNMLOKJIIGFDK58CB,謙品琚,2F-B號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹南鎮,房地(土地+建物)+車位,,,住,,,,,,,華廈(10層含以下有電梯),住家用,,,,2.0,2.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣竹南鎮大同街,24.87,1121029.0,土地1建物1車位1,三層,5.0,鋼筋混凝土造,82.97,8680000.0,103926.0,一樓平面,12.92,1400000.0,,RPUNMLOKJIIGFDK68CB,謙品琚,3F-B號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹南鎮,房地(土地+建物)+車位,,,住,,,,,,,華廈(10層含以下有電梯),住家用,,,,2.0,2.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣竹南鎮大同街,24.87,1121031.0,土地1建物1車位1,四層,5.0,鋼筋混凝土造,82.97,8800000.0,105639.0,一樓平面,12.92,1400000.0,,RPVNMLOKJIIGFDK78CB,謙品琚,4F-B號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹南鎮,房地(土地+建物)+車位,,,住,,,,,,,華廈(10層含以下有電梯),住家用,,,,2.0,2.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣竹南鎮大同街,24.87,1121023.0,土地1建物1車位1,五層,5.0,鋼筋混凝土造,82.97,8880000.0,106781.0,一樓平面,12.92,1400000.0,,RPWNMLOKJIIGFDK88CB,謙品琚,5F-B號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,頭份市,房地(土地+建物)+車位,,,住,,,,,,,華廈(10層含以下有電梯),住家用,,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣頭份市中正路,37.65,1121102.0,土地1建物1車位1,五層,5.0,鋼筋混凝土造,113.48,9600000.0,84596.0,一樓平面,13.75,0.0,,RPRNMLOKJIIGFFK58CB,陽光城市,G棟5號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,頭份市,房地(土地+建物)+車位,,,住,,,,,,,住宅大樓(11層含以上有電梯),住家用,,,,3.0,2.0,3.0,有,無,,,,,,,,,,,112_04,苗栗縣頭份市昌隆一街,34.71,1121106.0,土地1建物1車位2,七層,15.0,鋼筋混凝土造,218.63,20760000.0,108979.0,坡道平面,56.58,3100000.0,,RPSNMLOKJIIGFFK68CB,昌隆廣場-上禾旺,C1棟07F號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,頭份市,房地(土地+建物)+車位,,,住,,,,,,,華廈(10層含以下有電梯),住家用,,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_04,苗栗縣頭份市中正路,37.65,1121024.0,土地1建物1車位1,四層,5.0,鋼筋混凝土造,113.49,9500000.0,83708.0,一樓平面,13.75,0.0,,RPTNMLOKJIIGFFK78CB,陽光城市,D棟4號,,,,,,,,,,,,,,,
