鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_,東石鄉,房地(土地+建物),嘉義縣東石鄉蔦松村湖底17-1號旁,91.67,Unnamed: 4,鄉村區,乙種建築用地,1120517,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,Unnamed: 14,149.35,4,2,4.1,有,無,8580000,57449,Unnamed: 23,0.0,0,Unnamed: 26,RPPNMLMLNHIGFBQ78CB,上荷院8期,8C區棟13號,Unnamed: 30,來源資料夾,民雄鄉,嘉義縣民雄鄉正義二街,169.25,住,Unnamed: 5,Unnamed: 6,1120813,土地4建物1車位0,242.18,5,25800000,106532,RPPNMLOKQHIGFCQ66CB,中正-森學院,A棟10號,大林鎮,嘉義縣大林鎮林頭,118.37,1121111,173.42,3.1,10580000,61008,RPQNMLPKJIIGFCQ88CB,新社團三期,A棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,四層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,2.0,2.0,,有,無,,,坡道平面,19.52,1600000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,20.96,住,,,1121008.0,土地1建物1車位1,103.45,2.0,8520000.0,82450.0,RPSTMLLJJIIGFDQ66CB,高鐵科技城,G棟8號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,十層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,2.0,2.0,,有,無,,,坡道平面,19.52,1600000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,20.96,住,,,1121007.0,土地1建物1車位1,103.45,2.0,8570000.0,83045.0,RPTTMLLJJIIGFDQ76CB,高鐵科技城,G棟8號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,九層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,3.0,2.0,,有,無,,,坡道平面,19.52,1600000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,30.5,住,,,1121008.0,土地1建物1車位1,140.63,2.0,11250000.0,79680.0,RPUTMLLJJIIGFDQ86CB,高鐵科技城,H棟2號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,一層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,1.0,1.0,,有,無,,,坡道平面,19.52,1700000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,51.15,住,,,1121008.0,土地1建物1車位1,219.93,1.0,23200000.0,107280.0,RPWTMLLJJIIGFDQ07CB,高鐵科技城,S棟6號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,一層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,0.0,1.0,,有,無,,,坡道平面,19.52,1700000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,28.15,住,,,1121008.0,土地1建物1車位1,131.66,1.0,13500000.0,105226.0,RPXTMLLJJIIGFDQ17CB,高鐵科技城,S棟12號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,十四層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,3.0,2.0,,有,無,,,坡道平面,19.52,1600000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,24.24,住,,,1121008.0,土地1建物1車位1,116.39,2.0,10020000.0,86921.0,RPQUMLLJJIIGFDQ56CB,高鐵科技城,B棟2號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,六層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,2.0,2.0,,有,無,,,坡道平面,19.52,1500000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,20.96,住,,,1121013.0,土地1建物1車位1,103.45,2.0,8350000.0,81616.0,RPRUMLLJJIIGFDQ66CB,高鐵科技城,B棟8號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,五層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,3.0,2.0,,有,無,,,坡道平面,19.52,1500000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,23.93,住,,,1121007.0,土地1建物1車位1,115.37,2.0,8850000.0,76682.0,RPSUMLLJJIIGFDQ76CB,高鐵科技城,H棟3號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,十四層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,2.0,2.0,,有,無,,,坡道平面,19.52,1500000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,20.18,住,,,1121008.0,土地1建物1車位1,100.77,2.0,8700000.0,88615.0,RPTUMLLJJIIGFDQ86CB,高鐵科技城,B棟3號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,三層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,3.0,2.0,,有,無,,,坡道平面,19.52,1500000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,24.24,住,,,1121009.0,土地1建物1車位1,116.39,2.0,9460000.0,82172.0,RPPNMLMJJIIGFDQ48CB,高鐵科技城,B棟2號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,七層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,3.0,2.0,,有,無,,,坡道平面,19.52,1600000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,24.24,住,,,1121009.0,土地1建物1車位1,116.39,2.0,9920000.0,85888.0,RPQNMLMJJIIGFDQ58CB,高鐵科技城,B棟2號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,四層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,2.0,2.0,,有,無,,,坡道平面,19.52,1600000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,20.18,住,,,1121009.0,土地1建物1車位1,100.77,2.0,8360000.0,83200.0,RPRNMLMJJIIGFDQ68CB,高鐵科技城,B棟3號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,八層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,3.0,2.0,,有,無,,,坡道平面,19.52,1600000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,30.5,住,,,1121009.0,土地1建物1車位1,140.96,2.0,11140000.0,78557.0,RPSNMLMJJIIGFDQ78CB,高鐵科技城,E棟2號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,八層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,3.0,2.0,,有,無,,,坡道平面,19.52,1500000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,24.71,住,,,1121009.0,土地1建物1車位1,118.75,2.0,9790000.0,83543.0,RPTNMLMJJIIGFDQ88CB,高鐵科技城,E棟7號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,八層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,2.0,2.0,,有,無,,,坡道平面,19.52,1500000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,20.65,住,,,1121009.0,土地1建物1車位1,102.65,2.0,8350000.0,82401.0,RPUNMLMJJIIGFDQ98CB,高鐵科技城,F棟9號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,五層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,2.0,2.0,,有,無,,,坡道平面,19.52,1500000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,20.8,住,,,1121009.0,土地1建物1車位1,102.96,2.0,8310000.0,81616.0,RPVNMLMJJIIGFDQ09CB,高鐵科技城,G棟3號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,六層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,2.0,2.0,,有,無,,,坡道平面,19.52,1500000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,20.65,住,,,1121009.0,土地1建物1車位1,102.54,2.0,8550000.0,84919.0,RPWNMLMJJIIGFDQ56CB,高鐵科技城,G棟5號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,十層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,3.0,2.0,,有,無,,,坡道平面,22.76,1550000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,30.5,住,,,1121009.0,土地1建物1車位1,143.87,2.0,11230000.0,79927.0,RPXNMLMJJIIGFDQ66CB,高鐵科技城,H棟2號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,一層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,1.0,1.0,,有,無,,,坡道平面,19.52,1700000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,56.0,住,,,1121009.0,土地1建物1車位1,238.83,1.0,25200000.0,107154.0,RPOOMLMJJIIGFDQ48CB,高鐵科技城,S棟7號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,一層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,0.0,1.0,,有,無,,,坡道平面,19.52,1700000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,31.13,住,,,1121009.0,土地1建物1車位1,142.85,1.0,14220000.0,101516.0,RPPOMLMJJIIGFDQ58CB,高鐵科技城,S棟10號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,六層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,3.0,2.0,,有,無,,,坡道平面,22.76,1750000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,30.5,住,,,1121009.0,土地1建物1車位1,144.13,2.0,11270000.0,78438.0,RPQOMLMJJIIGFDQ68CB,高鐵科技城,A棟2號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,十一層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,3.0,2.0,,有,無,,,坡道平面,19.52,1500000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,30.5,住,,,1121009.0,土地1建物1車位1,140.89,2.0,11190000.0,79839.0,RPROMLMJJIIGFDQ78CB,高鐵科技城,A棟2號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,八層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,3.0,2.0,,有,無,,,坡道平面,19.52,1600000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,30.66,住,,,1121009.0,土地1建物1車位1,141.7,2.0,11190000.0,78491.0,RPSOMLMJJIIGFDQ88CB,高鐵科技城,A棟6號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,三層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,2.0,2.0,,有,無,,,坡道平面,19.52,1600000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,21.12,住,,,1121009.0,土地1建物1車位1,104.69,2.0,8160000.0,77022.0,RPTOMLMJJIIGFDQ98CB,高鐵科技城,A棟8號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,五層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,2.0,2.0,,有,無,,,坡道平面,19.52,1600000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,21.12,住,,,1121009.0,土地1建物1車位1,104.69,2.0,8290000.0,78549.0,RPUOMLMJJIIGFDQ09CB,高鐵科技城,A棟8號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,十三層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,2.0,2.0,,有,無,,,坡道平面,19.52,1500000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,21.74,住,,,1121009.0,土地1建物1車位1,106.52,2.0,8800000.0,83908.0,RPWOMLMJJIIGFDQ66CB,高鐵科技城,B棟1號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,三層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,2.0,2.0,,有,無,,,坡道平面,19.52,1600000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,20.18,住,,,1121009.0,土地1建物1車位1,100.77,2.0,8240000.0,81723.0,RPXOMLMJJIIGFDQ76CB,高鐵科技城,B棟3號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,七層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,2.0,2.0,,有,無,,,坡道平面,19.52,1500000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,20.65,住,,,1121009.0,土地1建物1車位1,102.54,2.0,8580000.0,85281.0,RPOPMLMJJIIGFDQ58CB,高鐵科技城,B棟5號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,八層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,2.0,2.0,,有,無,,,坡道平面,19.52,1500000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,20.65,住,,,1121009.0,土地1建物1車位1,102.54,2.0,8600000.0,85522.0,RPPPMLMJJIIGFDQ68CB,高鐵科技城,B棟5號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,九層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,2.0,2.0,,有,無,,,坡道平面,19.52,1500000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,20.65,住,,,1121009.0,土地1建物1車位1,102.54,2.0,8630000.0,85883.0,RPQPMLMJJIIGFDQ78CB,高鐵科技城,B棟5號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,十層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,3.0,2.0,,有,無,,,坡道平面,19.52,1500000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,25.03,住,,,1121009.0,土地1建物1車位1,119.34,2.0,10250000.0,87658.0,RPRPMLMJJIIGFDQ88CB,高鐵科技城,B棟6號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,五層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,2.0,2.0,,有,無,,,坡道平面,19.52,1400000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,20.96,住,,,1121009.0,土地1建物1車位1,103.45,2.0,8120000.0,80067.0,RPSPMLMJJIIGFDQ98CB,高鐵科技城,B棟8號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,三層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,2.0,2.0,,有,無,,,坡道平面,19.52,1500000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,20.8,住,,,1121009.0,土地1建物1車位1,102.96,2.0,8380000.0,82454.0,RPTPMLMJJIIGFDQ09CB,高鐵科技城,G棟3號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,四層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,2.0,2.0,,有,無,,,坡道平面,22.76,1550000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,20.8,住,,,1121009.0,土地1建物1車位1,106.2,2.0,8660000.0,85211.0,RPUPMLMJJIIGFDQ56CB,高鐵科技城,G棟3號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,九層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,2.0,2.0,,有,無,,,坡道平面,23.12,1550000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,20.8,住,,,1121009.0,土地1建物1車位1,106.56,2.0,8900000.0,88087.0,RPVPMLMJJIIGFDQ66CB,高鐵科技城,G棟3號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,十三層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,2.0,2.0,,有,無,,,坡道平面,23.12,1550000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,20.96,住,,,1121009.0,土地1建物1車位1,107.05,2.0,8900000.0,87573.0,RPWPMLMJJIIGFDQ76CB,高鐵科技城,G棟8號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,六層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,2.0,2.0,,有,無,,,坡道平面,19.52,1600000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,21.12,住,,,1121009.0,土地1建物1車位1,104.4,2.0,8390000.0,79995.0,RPXPMLMJJIIGFDQ86CB,高鐵科技城,H棟8號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,十層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,3.0,2.0,,有,無,,,坡道平面,19.52,1700000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,30.66,住,,,1121009.0,土地1建物1車位1,141.33,2.0,11550000.0,80864.0,RPOQMLMJJIIGFDQ68CB,高鐵科技城,H棟6號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,九層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,2.0,2.0,,有,無,,,坡道平面,19.52,1600000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,21.74,住,,,1121009.0,土地1建物1車位1,106.52,2.0,8940000.0,84368.0,RPPQMLMJJIIGFDQ78CB,高鐵科技城,B棟1號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,十層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,3.0,2.0,,有,無,,,坡道平面,22.76,1650000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,24.56,住,,,1121010.0,土地1建物1車位1,121.08,2.0,9630000.0,81164.0,RPQQMLMJJIIGFDQ88CB,高鐵科技城,E棟8號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,十一層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,2.0,2.0,,有,無,,,坡道平面,19.52,1600000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,20.65,住,,,1121011.0,土地1建物1車位1,102.54,2.0,8780000.0,86485.0,RPRQMLMJJIIGFDQ98CB,高鐵科技城,B棟5號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,六層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,3.0,2.0,,有,無,,,坡道平面,19.52,1500000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,30.19,住,,,1121011.0,土地1建物1車位1,139.85,2.0,11700000.0,84767.0,RPSQMLMJJIIGFDQ09CB,高鐵科技城,E棟1號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,五層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,2.0,2.0,,有,無,,,坡道平面,19.52,1400000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,21.9,住,,,1121009.0,土地1建物1車位1,107.6,2.0,8170000.0,76862.0,RPTQMLMJJIIGFDQ56CB,高鐵科技城,B棟7號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,十一層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,3.0,2.0,,有,無,,,坡道平面,19.52,1500000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,24.56,住,,,1121009.0,土地1建物1車位1,117.84,2.0,9710000.0,83503.0,RPUQMLMJJIIGFDQ66CB,高鐵科技城,E棟8號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,五層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,2.0,2.0,,有,無,,,坡道平面,19.52,1500000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,21.74,住,,,1121010.0,土地1建物1車位1,106.52,2.0,8460000.0,80000.0,RPVQMLMJJIIGFDQ76CB,高鐵科技城,B棟1號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,十一層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,2.0,2.0,,有,無,,,坡道平面,19.52,1500000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,20.18,住,,,1121011.0,土地1建物1車位1,100.77,2.0,8530000.0,86523.0,RPWQMLMJJIIGFDQ86CB,高鐵科技城,B棟3號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,,十一層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,3.0,2.0,,有,無,,,坡道平面,19.52,1600000.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,30.5,住,,,1121010.0,土地1建物1車位1,140.96,2.0,11450000.0,81110.0,RPXQMLMJJIIGFDQ96CB,高鐵科技城,E棟2號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,,,,,三層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,2.0,2.0,,有,無,,,,0.0,0.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,20.65,住,,,1121010.0,土地1建物1車位0,82.86,2.0,6950000.0,83876.0,RPORMLMJJIIGFDQ78CB,高鐵科技城,E棟5號,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,,,,,九層,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,2.0,2.0,,有,無,,,,0.0,0.0,,,,,,112_04,太保市,嘉義縣太保市保鐵二路vs高鐵西路vs保鐵一路一段,20.65,住,,,1121010.0,土地1建物1車位0,82.86,2.0,6990000.0,84359.0,RPPRMLMJJIIGFDQ88CB,高鐵科技城,E棟5號,,,,,,,,,,,
