鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_,花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市民生路31號旁,14.91,商,Unnamed: 5,Unnamed: 6,1120515,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,Unnamed: 14,139.47,3,1,2,有,無,12850000,100475,坡道平面,28.0,1650000,Unnamed: 26,RPQNMLTKNHIGFAU17CB,三銳海景,A棟2號,Unnamed: 30,來源資料夾,吉安鄉,花蓮縣吉安鄉東海七街,26.56,住,1120811,十層,144.94,2.1,11030000,80123,24.75,1400000,RPSNMLLKQHIGFAU86CB,日出好學,B棟10號,房地(土地+建物),20.91,1121111,土地1建物1車位0,四層,94.64,2.2,7120000,75232,Unnamed: 23,0.0,0,RPPNMLNKJIIGFAU78CB,E棟4號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,吉安鄉,花蓮縣吉安鄉中央路三段與勝安四街交接處,,住,,,,2.0,,,,,,沐谷川流,,房地(土地+建物)+車位,27.04,1130108.0,土地1建物1車位1,四層,79.34,1.0,7070000.0,87209.0,升降機械,5.15,600000.0,RPQNMLLKJHJGFAU68CB,A棟4樓之1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,透天厝,住家用,鋼筋混凝土造,,,,,4.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市豐村,,農,,,,2.0,,,,,,美墅館,,房地(土地+建物),107.59,1130106.0,土地3建物1車位0,全,167.2,5.0,15000000.0,89713.0,,0.0,0.0,RPRNMLLKJHJGFAU78CB,A棟4號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市國富十街129號,,商,,,,2.0,,,,,,?富,,房地(土地+建物),10.23,1130114.0,土地1建物1車位0,六層,74.57,1.0,7600000.0,101918.0,,0.0,0.0,RPPNMLPKJHJGFAU98CB,1棟6D號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市國富十街129號,,商,,,,2.0,,,,,,?富,,房地(土地+建物),10.98,1130105.0,土地1建物1車位0,六層,80.01,1.0,8100000.0,101237.0,,0.0,0.0,RPQNMLPKJHJGFAU09CB,1棟6A號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,,,3.0,有,無,,,,,,,,,,,112_05,吉安鄉,花蓮縣吉安鄉東里二街與東里三街口,,住,,,,2.0,,,,,,卓越,,房地(土地+建物)+車位,49.19,1130105.0,土地2建物1車位1,七層,167.32,2.0,13088000.0,77140.0,一樓平面,13.21,1200000.0,RPRNMLPKJHJGFAU56CB,1棟7C號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市中正路315巷2弄,,商,,,,2.0,,,,,,三上御景,,房地(土地+建物)+車位,13.35,1130103.0,土地1建物1車位1,二層,104.81,2.0,11000000.0,103611.0,坡道機械,9.26,1100000.0,RPPNMLQKJHJGFAU09CB,F棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,,,3.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市中正路315巷2弄,,商,,,,2.0,,,,,,三上御景,,房地(土地+建物)+車位,13.78,1130116.0,土地1建物1車位1,四層,107.85,2.0,9820000.0,92504.0,坡道機械,9.26,700000.0,RPQNMLQKJHJGFAU56CB,B棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,,,3.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市豐村,,住,,,,2.0,,,,,,冠軍悅山,,房地(土地+建物),37.88,1121228.0,土地1建物1車位0,三層,106.39,2.0,7880000.0,74067.0,,0.0,0.0,RPPNMLRKJHJGFAU56CB,A棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市國聯五路與國民九街交叉路口,,商,,,,2.0,,,,,,超綻,,房地(土地+建物),8.9,1130112.0,土地1建物1車位0,十層,76.95,1.0,7530000.0,97856.0,,0.0,0.0,RPPNMLKLJHJGFAU58CB,A棟6-10F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市國聯五路與國民九街交叉路口,,商,,,,2.0,,,,,,超綻,,房地(土地+建物),10.97,1121225.0,土地1建物1車位0,二層,95.23,2.0,8580000.0,90098.0,,0.0,0.0,RPQNMLKLJHJGFAU68CB,B棟2-02F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市國聯五路與國民九街交叉路口,,商,,,,2.0,,,,,,超綻,,房地(土地+建物)+車位,10.68,1121226.0,土地1建物1車位1,六層,118.78,2.0,10550000.0,94089.0,坡道平面,24.72,1700000.0,RPRNMLKLJHJGFAU78CB,C棟3-06F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市國聯五路與國民九街交叉路口,,商,,,,2.0,,,,,,超綻,,房地(土地+建物)+車位,10.68,1130106.0,土地1建物1車位1,七層,118.79,2.0,10880000.0,97587.0,坡道平面,24.72,1700000.0,RPSNMLKLJHJGFAU88CB,D棟1-07F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市國富十街129號,,商,,,,2.0,,,,,,?富,,房地(土地+建物),10.98,1130115.0,土地1建物1車位0,九層,80.01,1.0,8880000.0,110986.0,,0.0,0.0,RPPNMLLLJHJGFAU68CB,1棟9A號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,1130224全部解約,112_05,花蓮市,花蓮縣花蓮市國富十街129號,,商,,,,2.0,,,,,,?富,,房地(土地+建物),10.23,1130116.0,土地1建物1車位0,三層,74.57,1.0,6900000.0,92531.0,,0.0,0.0,RPQNMLLLJHJGFAU78CB,1棟3D號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,,,,1.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市介林五街,,住,,,,0.0,,,,,,文雲硯,,房地(土地+建物),14.06,1130105.0,土地1建物1車位0,四層,41.56,1.0,3600000.0,86622.0,,0.0,0.0,RPQNMLMLJHJGFAU88CB,1棟4A號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,,,3.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市中正路315巷2弄,,商,,,,2.0,,,,,,三上御景,,房地(土地+建物)+車位,17.67,1130117.0,土地1建物1車位1,九層,151.38,2.0,13860000.0,95426.0,坡道平面,25.0,1800000.0,RPQNMLNLJHJGFAU98CB,E棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,,,3.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市中正路315巷2弄,,商,,,,2.0,,,,,,三上御景,,房地(土地+建物)+車位,13.78,1130117.0,土地1建物1車位1,六層,107.85,2.0,10000000.0,94330.0,坡道機械,9.26,700000.0,RPRNMLNLJHJGFAU09CB,B棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市中華路,,住,,,,2.0,,,,,,富貴傳家—中華大樓,,房地(土地+建物)+車位,33.18,1130113.0,土地2建物1車位1,八層,151.53,3.0,11700000.0,76299.0,升降機械,7.36,700000.0,RPPNMLNLJHJGFAU98DB,1棟8F-C號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,,,1.0,有,無,,,,,,本停車位係屬於約定專用買受人有使用權無所有權面積：15平方公尺,,,,,112_05,新城鄉,花蓮縣新城鄉新興一路,,住,,,,1.0,,,,,,太魯閣讚2.0,,房地(土地+建物)+車位,34.09,1130115.0,土地1建物0車位1,一層,71.2,2.0,5700000.0,80056.0,其他,0.0,600000.0,RPTNMLNLJHJGFAU76DB,C棟1C9號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,特定農業區,甲種建築用地,,,,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,吉安鄉,花蓮縣吉安鄉中正路二段300巷,,,,,,2.0,,,,,,沐晨,,房地(土地+建物),18.61,1130104.0,土地1建物1車位0,五層,59.53,1.0,5033000.0,84546.0,,0.0,0.0,RPPNMLOLJHJGFAU98CB,1棟5-C號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,吉安鄉,花蓮縣吉安鄉昌隆三街,,住,,,,2.0,,,,,,欣悅敦峰,,房地(土地+建物)+車位,26.85,1130111.0,土地1建物1車位1,一層,139.02,1.0,9700000.0,84077.0,坡道平面,41.49,1500000.0,RPQNMLOLJHJGFAU09CB,A棟02號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,新城鄉,花蓮縣新城鄉民生路,,住,,,,2.0,,,,,,千悅藏馥二期B、C區,,房地(土地+建物)+車位,33.47,1130113.0,土地1建物1車位1,二層,118.94,2.0,8700000.0,78002.0,坡道平面,13.75,495000.0,RPSNMLOLJHJGFAU66CB,C棟06號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,吉安鄉,花蓮縣吉安鄉中央路三段與勝安四街交接處,,住,,,,2.0,,,,,,沐谷川流,,房地(土地+建物)+車位,27.04,1130117.0,土地1建物0車位1,六層,79.34,2.0,7880000.0,96779.0,升降機械,5.15,700000.0,RPVNMLOLJHJGFAU96CB,B棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,透天厝,住家用,鋼筋混凝土造,,,,,5.0,有,無,,,,,,交易總價含下列非屬預售屋價格之費用:傢俱設備費；,,,,,112_05,花蓮市,花蓮縣花蓮市介林六街,,住,,,,2.0,,,,,,碧雲莊儷園,,房地(土地+建物),107.23,1130117.0,土地1建物1車位0,全,221.57,5.0,21650000.0,97712.0,,0.0,0.0,RPPNMLPLJHJGFAU09CB,A棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,,,3.0,有,無,,,,,,,,,,,112_05,吉安鄉,花蓮縣吉安鄉東里五街,,住,,,,2.0,,,,,,吉美登峰1,,房地(土地+建物)+車位,36.73,1130123.0,土地1建物1車位1,四層,147.54,2.0,10620000.0,77159.0,一樓平面,26.75,1300000.0,RPQNMLPLJHJGFAU56CB,B棟4號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,,,1.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市介林五街,,住,,,,1.0,,,,,,文雲硯,,房地(土地+建物),14.06,1130105.0,土地1建物1車位0,四層,41.56,1.0,3600000.0,86622.0,,0.0,0.0,RPRNMLKMJHJGFAU88CB,1棟4A號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,,,1.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市介林五街,,住,,,,1.0,,,,,,文雲硯,,房地(土地+建物),13.14,1130124.0,土地1建物1車位0,四層,38.95,1.0,3416000.0,87702.0,,0.0,0.0,RPSNMLKMJHJGFAU98CB,1棟4D號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,吉安鄉,花蓮縣吉安鄉東里二街與東里三街,,住,,,,2.0,,,,,,卓越,,房地(土地+建物),27.26,1130119.0,土地2建物1車位0,七層,85.15,1.0,6568000.0,77134.0,,0.0,0.0,RPTNMLKMJHJGFAU09CB,1棟7E號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,透天厝,住家用,鋼筋混凝土造,,,,,4.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市豐村96號旁,,農,,,,2.0,,,,,,美墅館,,房地(土地+建物),107.59,1130106.0,土地3建物1車位0,全,167.2,5.0,15000000.0,89713.0,,0.0,0.0,RPPNMLKMJHJGFAU78DB,A4棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,吉安鄉,花蓮縣吉安鄉東海十街,,住,,,,2.0,,,,,,喬家天城,,房地(土地+建物),32.82,1130120.0,土地1建物1車位0,六層,89.79,2.0,6950000.0,77403.0,,0.0,0.0,RPPNMLLMJHJGFAU78CB,1棟6B號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,吉安鄉,花蓮縣吉安鄉東海十街,,住,,,,2.0,,,,,,喬家天城,,房地(土地+建物)+車位,30.5,1130114.0,土地1建物1車位1,五層,83.43,2.0,7350000.0,91131.0,一樓平面,13.75,1000000.0,RPQNMLLMJHJGFAU88CB,1棟5A號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,吉安鄉,花蓮縣吉安鄉東海十街,,住,,,,2.0,,,,,,喬家天城,,房地(土地+建物),32.82,1130114.0,土地1建物1車位0,五層,89.79,2.0,6800000.0,75732.0,,0.0,0.0,RPRNMLLMJHJGFAU98CB,1棟5B號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,,,,1.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市介林五街,,住,,,,1.0,,,,,,文雲硯,,房地(土地+建物),14.52,1130129.0,土地1建物1車位0,二層,42.87,1.0,3520000.0,82109.0,,0.0,0.0,RPSNMLLMJHJGFAU09CB,1棟2B號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市富裕十街,,住,,,,2.0,,,,,,典藏拉菲爾,,房地(土地+建物),29.6,1130129.0,土地1建物1車位0,四層,99.74,2.0,8700000.0,87227.0,,0.0,0.0,RPTNMLLMJHJGFAU56CB,1棟4F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市菁華街4巷2弄1號旁,,住,,,,2.0,,,,,,鳳羽春堤,,房地(土地+建物)+車位,20.62,1130116.0,土地2建物1車位1,二層,118.27,1.0,10590000.0,105620.0,其他,34.1,1700000.0,RPQNMLLMJHJGFAU98DB,D棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,吉安鄉,花蓮縣吉安鄉昌隆三街,,住,,,,2.0,,,,,,欣悅敦峰,,房地(土地+建物),26.68,1130116.0,土地1建物1車位0,四層,96.88,1.0,8050000.0,83092.0,,0.0,0.0,RPPNMLLJKHJGFAU58CB,A棟05號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,新城鄉,花蓮縣新城鄉復興路,,其他,,,,2.0,,,,,,藝川天闊AB區,,房地(土地+建物),74.07,1130127.0,土地5建物1車位0,二層,103.29,2.0,8000000.0,77452.0,,0.0,0.0,RPQNMLLJKHJGFAU68CB,A棟01號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,透天厝,住家用,鋼筋混凝土造,,,,,4.0,有,無,,,,,,,,,,,112_05,吉安鄉,花蓮縣吉安鄉福興一街,,住,,,,2.0,,,,,,福興之星,,房地(土地+建物),83.71,1130118.0,土地3建物1車位0,全,193.84,4.0,13200000.0,68097.0,,0.0,0.0,RPRNMLLJKHJGFAU78CB,1棟D1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,,,2.0,有,無,,,,,,移轉面積合約書內容為20.77平方公尺,,,,,112_05,吉安鄉,花蓮縣吉安鄉東海七街,,住,,,,2.0,,,,,,日出好學,,房地(土地+建物)+車位,20.76,1130131.0,土地1建物1車位1,五層,118.78,2.0,8320000.0,75721.0,坡道平面,24.75,1200000.0,RPPNMLMJKHJGFAU68CB,C棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,吉安鄉,花蓮縣吉安鄉中原路一段,,住,,,,2.0,,,,,,馥鈺,,房地(土地+建物),25.0,1130127.0,土地2建物1車位0,二層,96.6,2.0,7130000.0,73810.0,,0.0,0.0,RPQNMLMJKHJGFAU78CB,E棟2樓號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市國富十街129號,,商,,,,2.0,,,,,,?富,,房地(土地+建物),9.12,1130126.0,土地1建物1車位0,四層,66.43,1.0,6900000.0,103869.0,,0.0,0.0,RPRNMLMJKHJGFAU88CB,1棟5B號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,,,3.0,有,無,,,,,,,,,,,112_05,吉安鄉,花蓮縣吉安鄉東里五街,,住,,,,2.0,,,,,,吉美登峰1,,房地(土地+建物)+車位,36.73,1130203.0,土地1建物1車位1,三層,147.54,2.0,10580000.0,76828.0,坡道平面,26.75,1300000.0,RPPNMLPJKHJGFAU98CB,B棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,新城鄉,花蓮縣新城鄉民生路,,住,,,,2.0,,,,,,千悅藏馥二期B、C區,,房地(土地+建物)+車位,33.93,1130204.0,土地1建物1車位1,四層,120.37,2.0,9050000.0,80238.0,坡道平面,13.75,495000.0,RPRNMLPJKHJGFAU56CB,C棟02號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,,,,1.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市介林五街,,住,,,,0.0,,,,,,文雲硯,,房地(土地+建物),13.34,1130110.0,土地1建物1車位0,三層,37.84,1.0,3450000.0,91173.0,,0.0,0.0,RPSNMLPJKHJGFAU66CB,3C棟3C號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,吉安鄉,花蓮縣吉安鄉福興二街,,住,,,,2.0,,,,,,福華苑,,房地(土地+建物)+車位,26.9,1130112.0,土地2建物1車位1,五層,90.56,2.0,7200000.0,77464.0,一樓平面,13.75,1250000.0,RPPNMLQJKHJGFAU09CB,第5樓D戶號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,,,,,1.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市國富十九街,,住,,,,0.0,,,,,,原登II期,,房地(土地+建物),13.6,1130126.0,土地1建物1車位0,五層,41.1,1.0,3540000.0,86131.0,,0.0,0.0,RPQNMLQJKHJGFAU56CB,5樓B號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,,,1.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市介林五街,,住,,,,1.0,,,,,,文雲硯,,房地(土地+建物)+車位,13.14,1130201.0,土地1建物1車位1,二層,38.95,1.0,4520000.0,129762.0,其他,13.75,1250000.0,RPRNMLRJKHJGFAU76CB,1棟2D號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市國富十九街,,住,,,,2.0,,,,,,原登II期,,房地(土地+建物)+車位,26.15,1130129.0,土地1建物1車位1,四層,78.46,2.0,8007000.0,105192.0,其他,13.75,1200000.0,RPSNMLRJKHJGFAU86CB,4A棟4A號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,,,,1.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市國富十九街,,住,,,,1.0,,,,,,原登II期,,房地(土地+建物),13.6,1130129.0,土地1建物1車位0,四層,41.1,1.0,3549600.0,86365.0,,0.0,0.0,RPTNMLRJKHJGFAU96CB,4b棟4b號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,吉安鄉,花蓮縣吉安鄉東海十四街,,住,,,,2.0,,,,,,雙合苑一期,,房地(土地+建物),29.53,1130109.0,土地1建物1車位0,五層,103.65,2.0,7050000.0,68017.0,,0.0,0.0,RPPNMLRJKHJGFAU66DB,5樓棟B戶號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,,,4.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市國聯五路與國民九街交叉路口,,商,,,,2.0,,,,,,超綻,,房地(土地+建物)+車位,16.02,1130110.0,土地1建物1車位1,十層,162.57,2.0,15050000.0,95394.0,坡道平面,24.72,1900000.0,RPPNMLSJKHJGFAU66CB,A棟1-10F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,,,4.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市國聯五路與國民九街交叉路口,,商,,,,2.0,,,,,,超綻,,房地(土地+建物)+車位,16.02,1130112.0,土地1建物1車位1,十一層,162.57,2.0,14840000.0,94596.0,坡道平面,24.72,1800000.0,RPQNMLSJKHJGFAU76CB,A棟1-11F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市國聯五路與國民九街交叉路口,,商,,,,2.0,,,,,,超綻,,房地(土地+建物)+車位,10.97,1130112.0,土地1建物1車位1,十一層,119.96,2.0,10800000.0,94498.0,坡道平面,24.72,1800000.0,RPRNMLSJKHJGFAU86CB,A棟2-11F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,,,2.0,有,無,,,,,,,,,,,112_05,花蓮市,花蓮縣花蓮市國聯五路與國民九街交叉路口,,商,,,,2.0,,,,,,超綻,,房地(土地+建物),10.08,1130112.0,土地1建物1車位0,十一層,88.24,2.0,8880000.0,100635.0,,0.0,0.0,RPSNMLSJKHJGFAU96CB,A棟3-11F號
