鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,解約情形_termination type,來源資料夾_
新竹市,房地(土地+建物)+車位,新竹市新竹市竹蓮街與東南街142巷口,13.82,住,,,1130408,土地2建物1車位1,三層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.4,3,2,2,有,無,25800000,173310.0,坡道平面,21.92,1800000,,RPVOMLMLMHJGFAO56CB,春福承曦,D2-03F號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市香檳三街15號旁,43.22,,山坡地保育區,丙種建築用地,1130325,土地2建物1車位1,二層,4,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,64.26,2,2,1,有,無,6200000,96483.0,一樓平面,0.0,600000,約定專用車位8號  屬合法車位  但不能保存登記 .,RPPNMLMLMHJGFAO58DB,方城市,C棟2號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市北區東大路三段570號旁,29.96,住,,,1130326,土地1建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,160.1,3,2,2,有,無,17580000,121525.0,坡道平面,30.25,1800000,,RPPNMLNLMHJGFAO58CB,朋晨和禮,A棟6號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市北區金雅路與金雅七街交叉路口,30.42,,鄉村區,乙種建築用地,1130414,土地1建物1車位1,十二層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.79,3,2,2,有,無,23820000,188991.0,坡道平面,32.07,1950000,,RPQNMLNLMHJGFAO68CB,浩瀚森PARK,D-12F號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市北區金雅路與金雅七街交叉路口,30.42,,鄉村區,乙種建築用地,1130414,土地1建物1車位1,三層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.79,3,2,2,有,無,22380000,176547.0,坡道平面,32.07,1950000,,RPRNMLNLMHJGFAO78CB,浩瀚森PARK,E-3F號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市北區金雅路與金雅七街交叉路口,30.42,,鄉村區,乙種建築用地,1130414,土地1建物1車位1,十一層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.79,3,2,2,有,無,22460000,177238.0,坡道平面,32.07,1950000,,RPSNMLNLMHJGFAO88CB,浩瀚森PARK,E-11F號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市北區金雅路與金雅七街交叉路口,30.42,,鄉村區,乙種建築用地,1130414,土地1建物1車位1,九層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.79,3,2,2,有,無,22180000,174819.0,坡道平面,32.07,1950000,,RPTNMLNLMHJGFAO98CB,浩瀚森PARK,E-9F號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市北區金雅路與金雅七街交叉路口,38.98,,鄉村區,乙種建築用地,1130414,土地1建物1車位2,三層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,211.8,4,2,2,有,無,29980000,176510.0,坡道平面,63.48,3800000,,RPUNMLNLMHJGFAO09CB,浩瀚森PARK,A-3F號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市北區金雅路與金雅七街交叉路口,30.42,,鄉村區,乙種建築用地,1130417,土地1建物1車位2,十一層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,179.86,3,2,2,有,無,25700000,188386.0,坡道平面,64.14,3900000,,RPVNMLNLMHJGFAO56CB,浩瀚森PARK,D-11F號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市經國路一段479巷2弄17號隔壁,18.96,住,,,1130420,土地2建物1車位1,六層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,174.64,3,2,2,有,無,27360000,189798.0,坡道平面,42.71,2320000,,RPXNMLNLMHJGFAO76CB,翡麗琚,C棟6F號,,113_02
新竹市,房地(土地+建物),新竹市新竹市占梅路,15.85,商,,,1130328,土地1建物1車位0,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,165.65,4,2,2,有,無,39480000,238334.0,,0.0,0,,RPOOMLNLMHJGFAO58CB,富宇-天雋,A1棟15號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市占梅路,15.12,商,,,1130408,土地1建物1車位1,六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,184.65,4,2,2,有,無,39990000,236346.0,坡道平面,26.45,2600000,,RPSOMLNLMHJGFAO98CB,富宇-天雋,A6棟6號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市占梅路,14.04,商,,,1130329,土地1建物1車位1,六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,173.43,3,2,2,有,無,38300000,241529.0,坡道平面,26.45,2800000,,RPVOMLNLMHJGFAO66CB,富宇-天雋,B2棟6號,,113_02
